Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount
0.6872005476,Average,oldest cars,Station wagon,Female,youngest people,1,1,5161.5599976
0.8158795346,Cheap,oldest cars,Hatchback,Female,working people,1,1,2460.2599945
0.7857631759,Average,old cars,Station wagon,Female,working people,1,1,601.7699995
0.6872005476,Expensive,young cars,Utility,Male,working people,1,1,200.00000033
0.6652977413,Cheap,old cars,Hatchback,Female,working people,1,1,1753.2799988
0.2162902122,Average,old cars,Sedan,Female,young people,1,1,970.6799984
0.8706365503,Cheap,oldest cars,Panel van,Female,older work. people,1,1,389.94999981
0.6872005476,Expensive,young cars,Station wagon,Female,older work. people,1,1,1404.3399963
0.4845995893,Cheap,oldest cars,Hatchback,Female,youngest people,1,1,1029.75
0.5174537988,Expensive,young cars,Station wagon,Female,young people,1,1,518.77999973
0.8706365503,Average,youngest cars,Station wagon,Female,young people,1,1,1854.6099968
0.4873374401,Average,youngest cars,Hatchback,Male,young people,1,1,771.5
0.1149897331,Average,old cars,Station wagon,Female,old people,1,1,349.25
0.8843258042,Expensive,young cars,Station wagon,Female,older work. people,1,1,917.04999924
0.8843258042,Expensive,young cars,Station wagon,Male,older work. people,1,1,544.5
0.8843258042,Average,old cars,Hardtop,Male,oldest people,1,1,2808.8299942
0.1889117043,Cheap,oldest cars,Coupe,Female,working people,1,1,4781.250885
0.9993155373,Average,youngest cars,Sedan,Female,working people,1,1,1013.3299999
0.3066392882,Cheap,oldest cars,Sedan,Female,young people,1,1,2714.0736313
0.9911019849,Expensive,young cars,Station wagon,Male,older work. people,1,1,353.76999998
0.8049281314,Average,oldest cars,Sedan,Male,working people,1,1,345.0
0.8158795346,Average,old cars,Hatchback,Male,older work. people,1,1,2777.0899963
0.9993155373,Cheap,oldest cars,Station wagon,Female,young people,1,2,1394.3299994
0.8131416838,Average,youngest cars,Sedan,Female,old people,1,1,752.83999825
0.8158795346,Cheap,oldest cars,Hatchback,Female,old people,1,1,200.0
0.9911019849,Average,youngest cars,Sedan,Female,young people,1,1,353.76999998
0.8158795346,Expensive,young cars,Utility,Female,young people,1,1,408.94999981
0.5256673511,Average,young cars,Sedan,Female,older work. people,1,1,378.8499999
0.7885010267,Cheap,old cars,Hatchback,Female,young people,1,1,353.76999998
0.4845995893,Cheap,oldest cars,Sedan,Female,young people,1,1,4003.0
0.9993155373,Cheap,oldest cars,Station wagon,Male,young people,1,1,345.0
0.4736481862,Average,youngest cars,Truck,Male,old people,1,1,353.76999998
0.8733744011,Average,young cars,Sedan,Female,old people,1,1,389.94999981
0.1259411362,Expensive,youngest cars,Sedan,Female,old people,1,1,278.22000408
0.1259411362,Average,youngest cars,Hatchback,Female,older work. people,1,1,1100.1599998
0.9993155373,Expensive,old cars,Station wagon,Female,older work. people,1,1,390.0
0.8158795346,Average,youngest cars,Hatchback,Female,working people,1,1,481.96999931
0.514715948,Average,old cars,Station wagon,Male,young people,1,1,1549.9399986
0.6844626968,Average,young cars,Hatchback,Female,young people,1,1,475.65999985
0.1259411362,Cheap,old cars,Station wagon,Female,older work. people,1,1,270.26998901
0.7638603696,Average,young cars,Station wagon,Female,older work. people,1,1,200.0
0.8678986995,Cheap,oldest cars,Hatchback,Female,young people,1,1,200.0
0.1177275838,Average,young cars,Hatchback,Male,working people,1,1,1684.6199989
0.205338809,Average,youngest cars,Sedan,Female,oldest people,1,1,2958.7299957
0.5256673511,Average,old cars,Sedan,Female,youngest people,1,1,2031.079998
0.8815879535,Cheap,young cars,Hatchback,Female,older work. people,1,1,200.0
0.501026694,Average,young cars,Station wagon,Male,working people,1,1,2262.3799973
0.052019165,Cheap,oldest cars,Hatchback,Female,young people,1,1,322.32999992
0.4845995893,Average,young cars,Sedan,Female,working people,1,1,3143.6499939
0.1095140315,Cheap,oldest cars,Sedan,Female,young people,1,1,3679.0899963
0.514715948,Average,oldest cars,Hatchback,Male,working people,1,1,1691.3499985
0.8131416838,Average,old cars,Hatchback,Male,oldest people,1,1,703.0199995
0.6160164271,Average,old cars,Sedan,Female,older work. people,1,1,407.79999971
0.4654346338,Expensive,youngest cars,Station wagon,Female,working people,1,1,550.0
0.4845995893,Average,youngest cars,Sedan,Male,older work. people,1,1,1332.8399963
0.8076659822,Average,young cars,Sedan,Female,older work. people,1,1,243.55000019
0.8678986995,Average,young cars,Hatchback,Female,old people,1,1,947.54999924
0.8678986995,Average,old cars,Station wagon,Male,young people,1,1,3957.7799988
0.8076659822,Average,old cars,Coupe,Male,older work. people,1,1,459.5
0.6132785763,Average,youngest cars,Hatchback,Female,older work. people,1,1,289.08999991
0.1861738535,Average,old cars,Station wagon,Female,older work. people,1,1,3948.0299911
0.9883641342,Average,young cars,Hardtop,Male,older work. people,1,1,200.0
0.4818617385,Average,old cars,Utility,Female,working people,1,1,835.76999855
0.424366872,Cheap,oldest cars,Hatchback,Female,youngest people,1,1,613.04999924
0.8131416838,Expensive,young cars,Station wagon,Female,young people,1,1,577.14999962
0.9883641342,Expensive,youngest cars,Station wagon,Male,working people,1,1,565.92999935
0.59137577,Average,young cars,Sedan,Male,old people,1,1,1061.4499989
0.59137577,Average,old cars,Station wagon,Male,old people,1,1,200.0
0.4572210814,Cheap,old cars,Sedan,Female,youngest people,1,1,420.0
0.59137577,Cheap,old cars,Sedan,Female,oldest people,1,1,3931.5099945
0.7501711157,Expensive,youngest cars,Station wagon,Female,old people,1,1,390.0
0.4079397673,Average,old cars,Sedan,Male,old people,1,1,408.94999981
0.59137577,Cheap,oldest cars,Sedan,Male,working people,1,1,265.69000053
0.7748117728,Average,oldest cars,Truck,Female,young people,1,1,408.94999981
0.8131416838,Average,old cars,Sedan,Female,young people,1,1,367.02999973
0.8076659822,Average,young cars,Hatchback,Female,old people,1,1,345.0
0.6981519507,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,3607.7799911
0.5229295003,Cheap,old cars,Hatchback,Female,working people,1,2,4387.484539
0.8651608487,Average,old cars,Truck,Male,young people,1,1,1244.1899986
0.7282683094,Average,old cars,Sedan,Female,older work. people,1,1,367.72999954
0.8651608487,Average,youngest cars,Hatchback,Male,oldest people,1,1,652.48999977
0.0684462697,Cheap,oldest cars,Sedan,Female,older work. people,1,1,1592.2599983
0.5229295003,Average,old cars,Station wagon,Female,young people,1,2,4419.7499933
0.7885010267,Cheap,oldest cars,Hatchback,Female,young people,1,1,591.0
0.5229295003,Average,old cars,Station wagon,Male,working people,1,1,427.26999998
0.2026009582,Expensive,old cars,Station wagon,Female,old people,1,1,442.5
0.8651608487,Average,old cars,Hatchback,Female,young people,1,1,200.0
0.5749486653,Cheap,oldest cars,Hatchback,Female,young people,1,1,200.0
0.8624229979,Average,young cars,Sedan,Female,older work. people,1,2,1092.9099989
0.6023271732,Cheap,oldest cars,Hatchback,Female,old people,1,1,1836.9199982
0.8651608487,Average,young cars,Sedan,Female,youngest people,1,1,200.0
0.4818617385,Average,youngest cars,Sedan,Male,old people,1,1,353.76999998
0.5886379192,Average,young cars,Sedan,Male,oldest people,1,1,200.0
0.5886379192,Average,old cars,Sedan,Female,oldest people,1,1,575.94999981
0.4106776181,Average,oldest cars,Station wagon,Female,oldest people,1,1,480.0
0.5886379192,Average,youngest cars,Hardtop,Female,working people,1,1,200.0
0.4106776181,Cheap,oldest cars,Truck,Male,oldest people,1,1,390.0
0.2080766598,Average,young cars,Hatchback,Female,young people,1,1,1404.75
0.5886379192,Average,young cars,Hatchback,Female,working people,1,1,200.0
0.5886379192,Average,youngest cars,Station wagon,Female,older work. people,1,1,889.84999847
0.5722108145,Cheap,oldest cars,Sedan,Female,working people,1,1,2073.7099991
0.8624229979,Average,young cars,Sedan,Female,youngest people,1,1,200.0
0.4791238877,Average,young cars,Utility,Male,working people,1,1,586.82999992
0.4791238877,Expensive,young cars,Utility,Male,youngest people,1,1,2067.3199997
0.9801505818,Average,oldest cars,Utility,Male,older work. people,1,1,922.06999969
0.0465434634,Cheap,oldest cars,Sedan,Female,working people,1,1,1111.3445435
0.7912388775,Average,old cars,Hardtop,Female,youngest people,1,1,998.46999931
0.5201916495,Expensive,young cars,Station wagon,Female,older work. people,1,1,3096.7999954
0.0328542094,Average,young cars,Hatchback,Male,oldest people,1,1,567.6799984
0.7912388775,Average,youngest cars,Hatchback,Female,working people,1,1,210.35000229
0.8596851472,Average,young cars,Hatchback,Female,old people,1,1,200.0
0.1834360027,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,993.89999962
0.5366187543,Average,old cars,Hatchback,Male,young people,1,1,978.66999817
0.8624229979,Average,young cars,Truck,Male,young people,1,2,3974.0099964
0.9801505818,Cheap,old cars,Hatchback,Female,working people,1,1,200.0
0.1368925394,Cheap,oldest cars,Sedan,Female,working people,1,2,662.07999992
0.3805612594,Average,old cars,Station wagon,Male,old people,1,1,1027.0
0.5722108145,Average,young cars,Sedan,Male,old people,1,1,200.0
0.3805612594,Average,youngest cars,Station wagon,Male,old people,1,1,353.76999998
0.6187542779,Average,old cars,Sedan,Male,old people,1,1,1031.8399982
0.8624229979,Average,old cars,Sedan,Male,young people,1,1,200.0
0.3805612594,Average,young cars,Hatchback,Female,older work. people,1,1,453.97999954
0.6187542779,Cheap,old cars,Hatchback,Female,youngest people,1,1,225.39999998
0.3805612594,Cheap,oldest cars,Sedan,Female,young people,1,1,4619.1536255
0.2655715263,Cheap,old cars,Hatchback,Male,youngest people,1,1,1793.1899986
0.5229295003,Cheap,oldest cars,Hatchback,Female,working people,1,2,3491.529995
0.4736481862,Average,young cars,Sedan,Female,working people,1,1,2634.9199982
0.2683093771,Average,oldest cars,Station wagon,Male,young people,1,1,3027.6699982
0.7939767283,Expensive,youngest cars,Utility,Female,youngest people,1,1,389.94999981
0.4736481862,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,1938.7799988
0.3778234086,Average,oldest cars,Station wagon,Male,youngest people,1,1,369.17999983
0.2683093771,Average,young cars,Sedan,Male,older work. people,1,1,600.68999958
0.8076659822,Expensive,young cars,Station wagon,Male,young people,1,1,2460.0899963
0.8076659822,Cheap,old cars,Sedan,Female,youngest people,1,1,200.0
0.9993155373,Average,young cars,Hatchback,Male,oldest people,1,1,200.0
0.4736481862,Cheap,old cars,Sedan,Female,older work. people,1,1,781.59999847
0.4298425736,Cheap,old cars,Hatchback,Female,youngest people,1,1,390.0
0.8049281314,Average,youngest cars,Hatchback,Male,youngest people,1,1,1901.1699905
0.6707734428,Average,old cars,Hatchback,Female,working people,1,1,200.00999451
0.8980150582,Average,young cars,Sedan,Female,young people,1,1,736.94999886
0.4736481862,Average,old cars,Station wagon,Female,youngest people,1,1,4955.9999847
0.2518822724,Cheap,old cars,Hatchback,Male,young people,1,1,4140.0099945
0.8076659822,Average,oldest cars,Station wagon,Female,young people,1,1,1864.5699997
0.8980150582,Average,young cars,Utility,Male,youngest people,1,1,200.0
0.8076659822,Average,oldest cars,Station wagon,Male,older work. people,1,1,519.54999924
0.8596851472,Average,youngest cars,Sedan,Female,older work. people,1,1,696.31999969
0.4818617385,Average,young cars,Hatchback,Male,young people,1,1,541.18999958
0.8596851472,Cheap,oldest cars,Hardtop,Female,older work. people,1,1,200.0
0.8980150582,Average,young cars,Sedan,Female,older work. people,1,2,830.92999983
0.5694729637,Average,old cars,Sedan,Male,older work. people,1,1,200.0
0.0547570157,Average,youngest cars,Sedan,Male,young people,1,1,2953.2599564
0.1806981519,Expensive,youngest cars,Station wagon,Male,working people,1,1,200.0
0.3230663929,Average,young cars,Station wagon,Female,young people,1,1,367.72999954
0.4928131417,Cheap,old cars,Hatchback,Female,older work. people,1,1,2207.659996
0.7939767283,Cheap,oldest cars,Hatchback,Male,young people,1,1,4779.7899933
0.9993155373,Expensive,old cars,Station wagon,Male,working people,1,1,353.76999998
0.1451060917,Cheap,old cars,Sedan,Female,working people,1,1,390.0
0.5174537988,Average,young cars,Sedan,Male,old people,1,1,613.48999977
0.4490075291,Average,youngest cars,Hatchback,Male,working people,1,1,322.77999878
0.9993155373,Average,old cars,Sedan,Female,older work. people,1,1,1116.7499981
0.8788501027,Average,young cars,Hatchback,Female,old people,1,1,470.25
0.5776865161,Average,youngest cars,Hatchback,Female,oldest people,1,1,496.28999996
0.8049281314,Average,old cars,Hatchback,Male,youngest people,1,1,200.0
0.4298425736,Cheap,oldest cars,Station wagon,Male,old people,1,1,377.88999939
0.6625598905,Average,youngest cars,Hatchback,Male,youngest people,1,1,200.0
0.8596851472,Average,youngest cars,Truck,Female,young people,1,1,1697.6299973
0.8021902806,Cheap,old cars,Hatchback,Female,older work. people,1,2,710.23999977
0.4709103354,Average,young cars,Station wagon,Male,young people,1,1,353.76999998
0.8596851472,Expensive,youngest cars,Station wagon,Female,old people,1,1,390.0
0.8596851472,Average,young cars,Hatchback,Female,old people,1,1,353.76999998
0.7967145791,Average,old cars,Station wagon,Male,working people,1,1,2722.8399963
0.4709103354,Cheap,oldest cars,Station wagon,Male,oldest people,1,1,408.94999981
0.386036961,Average,young cars,Hatchback,Female,working people,1,1,3082.9799957
0.9993155373,Average,old cars,Utility,Male,working people,1,1,514.8399992
0.8213552361,Average,oldest cars,Station wagon,Female,young people,1,1,2996.0
0.4709103354,Average,oldest cars,Station wagon,Female,young people,1,1,3411.1899948
0.7748117728,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,669.36999989
0.8761122519,Average,oldest cars,Station wagon,Female,working people,1,1,2968.4899979
0.1232032854,Average,old cars,Hatchback,Female,youngest people,1,1,450.0
0.8761122519,Average,young cars,Station wagon,Male,working people,1,1,200.0
0.8761122519,Average,old cars,Sedan,Female,old people,1,1,642.44999981
0.8815879535,Average,old cars,Station wagon,Female,older work. people,1,1,725.0
0.4325804244,Average,young cars,Sedan,Male,working people,1,1,249.13999999
0.8733744011,Cheap,old cars,Hatchback,Female,oldest people,1,1,3563.909996
0.8788501027,Average,oldest cars,Truck,Male,young people,1,1,200.0
0.4216290212,Average,young cars,Hatchback,Female,older work. people,1,1,585.25
0.8815879535,Average,old cars,Utility,Male,old people,1,1,2651.5699997
0.8788501027,Average,old cars,Sedan,Female,older work. people,1,1,390.0
0.4517453799,Average,old cars,Sedan,Female,older work. people,1,1,997.22001839
0.8761122519,Average,old cars,Hardtop,Female,youngest people,1,2,2377.6199994
0.7994524298,Expensive,youngest cars,Utility,Male,old people,1,1,2114.0
0.34770705,Average,youngest cars,Hatchback,Female,working people,1,1,710.34999943
0.7994524298,Average,youngest cars,Hatchback,Male,older work. people,1,1,526.93999958
0.1587953457,Expensive,young cars,Station wagon,Female,working people,1,1,353.76999998
0.1752224504,Average,youngest cars,Station wagon,Male,working people,1,1,886.01999855
0.605065024,Average,youngest cars,Sedan,Female,old people,1,1,441.9199996
0.4654346338,Average,youngest cars,Sedan,Female,working people,1,1,2097.0199966
0.5804243669,Average,young cars,Sedan,Male,oldest people,1,1,764.76999855
0.5092402464,Average,young cars,Utility,Male,older work. people,1,1,200.0
0.4188911704,Expensive,young cars,Sedan,Male,older work. people,1,1,1384.1799965
0.3039014374,Average,youngest cars,Hatchback,Female,working people,1,1,804.18000793
0.4161533196,Expensive,young cars,Station wagon,Male,older work. people,1,1,308.45000076
0.5804243669,Average,old cars,Station wagon,Male,oldest people,1,1,919.78999901
0.5859000684,Average,youngest cars,Sedan,Male,older work. people,1,1,786.14999962
0.5831622177,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,542.0
0.5859000684,Cheap,young cars,Hatchback,Male,older work. people,1,1,1343.4799995
0.5831622177,Cheap,old cars,Hatchback,Female,old people,1,1,3083.4309006
0.7693360712,Cheap,oldest cars,Sedan,Female,working people,1,1,642.61999989
0.5366187543,Cheap,old cars,Sedan,Female,working people,1,1,353.76999998
0.8843258042,Average,youngest cars,Sedan,Female,working people,1,1,200.0
0.2628336756,Average,young cars,Hatchback,Female,youngest people,1,1,200.0
0.2628336756,Average,old cars,Station wagon,Male,young people,1,1,390.0
0.3887748118,Average,young cars,Hatchback,Female,working people,1,1,352.01999998
